id,url,label
3501,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/dda73df7-96ed-453c-8d53-21549a980bc7___RS_NLB 4182.JPG,Corn_(maize)___Northern_Leaf_Blight
3502,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/dda73df7-96ed-453c-8d53-21549a980bc7___RS_NLB 4182_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3503,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/dda73df7-96ed-453c-8d53-21549a980bc7___RS_NLB 4182_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3504,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ddd3bb1b-ef88-4426-a7bb-2b61422df6e2___RS_NLB 4057 copy3.jpg,Corn_(maize)___Northern_Leaf_Blight
3505,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ddd3bb1b-ef88-4426-a7bb-2b61422df6e2___RS_NLB 4057 copy3_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3506,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/de023021-3b7a-4b88-bb83-7bcb09f80b6a___RS_NLB 4666 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
3507,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/de023021-3b7a-4b88-bb83-7bcb09f80b6a___RS_NLB 4666 copy_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
3508,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/de023021-3b7a-4b88-bb83-7bcb09f80b6a___RS_NLB 4666 copy_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3509,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/de06fdbb-04cf-4e7b-9e1d-6162f11b3dea___RS_NLB 3481.JPG,Corn_(maize)___Northern_Leaf_Blight
3510,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/de06fdbb-04cf-4e7b-9e1d-6162f11b3dea___RS_NLB 3481_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3511,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/dee1d236-d052-475e-a34e-dfdc75d12412___RS_NLB 4223.JPG,Corn_(maize)___Northern_Leaf_Blight
3512,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/dee1d236-d052-475e-a34e-dfdc75d12412___RS_NLB 4223_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3513,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/dee1d236-d052-475e-a34e-dfdc75d12412___RS_NLB 4223_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3514,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/def2064a-8470-447e-bfb2-f76ecb3006cd___RS_NLB 0789.JPG,Corn_(maize)___Northern_Leaf_Blight
3515,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/def2064a-8470-447e-bfb2-f76ecb3006cd___RS_NLB 0789_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3516,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/df1c48d9-2413-4d2d-8a0a-b60a708d32f2___RS_NLB 3955.JPG,Corn_(maize)___Northern_Leaf_Blight
3517,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/df1c48d9-2413-4d2d-8a0a-b60a708d32f2___RS_NLB 3955_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3518,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e0246bcb-949d-4ea8-b517-f6dfb7e7526d___RS_NLB 4107.JPG,Corn_(maize)___Northern_Leaf_Blight
3519,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e0246bcb-949d-4ea8-b517-f6dfb7e7526d___RS_NLB 4107_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3520,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e04b792b-62d1-4447-b9e2-cf3b8f565883___RS_NLB 3879.JPG,Corn_(maize)___Northern_Leaf_Blight
3521,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e04b792b-62d1-4447-b9e2-cf3b8f565883___RS_NLB 3879_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3522,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e04b792b-62d1-4447-b9e2-cf3b8f565883___RS_NLB 3879_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3523,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e09f88c6-ca04-4f63-bc86-e18a6cbad85d___RS_NLB 3574 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
3524,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e09f88c6-ca04-4f63-bc86-e18a6cbad85d___RS_NLB 3574 copy 2_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
3525,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e09f88c6-ca04-4f63-bc86-e18a6cbad85d___RS_NLB 3574 copy 2_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3526,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e0b458e7-cea5-4d65-9b14-2aa51ba38438___RS_NLB 3857.JPG,Corn_(maize)___Northern_Leaf_Blight
3527,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e0b458e7-cea5-4d65-9b14-2aa51ba38438___RS_NLB 3857_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3528,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e0b458e7-cea5-4d65-9b14-2aa51ba38438___RS_NLB 3857_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3529,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e11c9b3e-d9bc-48b7-8d05-c1d99ba2da52___RS_NLB 3851.JPG,Corn_(maize)___Northern_Leaf_Blight
3530,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e11c9b3e-d9bc-48b7-8d05-c1d99ba2da52___RS_NLB 3851_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3531,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e15e053c-4b0a-48a3-a622-c2395bd93b64___RS_NLB 4008.JPG,Corn_(maize)___Northern_Leaf_Blight
3532,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e15e053c-4b0a-48a3-a622-c2395bd93b64___RS_NLB 4008_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3533,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB 3604 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
3534,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB 3604 copy_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
3535,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB 3604 copy_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3536,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e22976d4-ff48-4672-ad70-e17d50b65b1c___RS_NLB 3688.JPG,Corn_(maize)___Northern_Leaf_Blight
3537,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e22976d4-ff48-4672-ad70-e17d50b65b1c___RS_NLB 3688_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3538,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2456029-abe6-4789-a1da-9f1a884c1ab6___RS_NLB 4028_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3539,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB 3533 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
3540,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB 3533 copy_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
3541,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB 3533 copy_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3542,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795.JPG,Corn_(maize)___Northern_Leaf_Blight
3543,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3544,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3545,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e2fc31a8-6b0e-4c15-9fba-2024d2295827___RS_NLB 4229.JPG,Corn_(maize)___Northern_Leaf_Blight
3546,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e379b939-5325-400c-97ea-393159297fc0___RS_NLB 4184.JPG,Corn_(maize)___Northern_Leaf_Blight
3547,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e379b939-5325-400c-97ea-393159297fc0___RS_NLB 4184_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3548,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e379b939-5325-400c-97ea-393159297fc0___RS_NLB 4184_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3549,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB 4002.JPG,Corn_(maize)___Northern_Leaf_Blight
3550,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB 4002_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3551,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB 4002_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3552,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB 4048.JPG,Corn_(maize)___Northern_Leaf_Blight
3553,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB 4048_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3554,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB 4048_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3555,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB 3937.JPG,Corn_(maize)___Northern_Leaf_Blight
3556,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB 3937_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3557,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB 3937_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3558,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e472dfcf-e2c6-4e5b-9d93-b31921cb5f07___RS_NLB 3974.JPG,Corn_(maize)___Northern_Leaf_Blight
3559,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e472dfcf-e2c6-4e5b-9d93-b31921cb5f07___RS_NLB 3974_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3560,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB 3975.JPG,Corn_(maize)___Northern_Leaf_Blight
3561,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB 3975_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3562,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB 3975_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3563,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB 4005.JPG,Corn_(maize)___Northern_Leaf_Blight
3564,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB 4005_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3565,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB 4005_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3566,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100.JPG,Corn_(maize)___Northern_Leaf_Blight
3567,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3568,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3569,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
3570,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3571,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e60c841c-2a10-4a27-a2e9-2604fb9ead83___RS_NLB 4192.JPG,Corn_(maize)___Northern_Leaf_Blight
3572,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e60c841c-2a10-4a27-a2e9-2604fb9ead83___RS_NLB 4192_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3573,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3574,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB 4200.JPG,Corn_(maize)___Northern_Leaf_Blight
3575,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB 4200_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3576,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB 4200_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3577,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e6efd4ab-64e8-4001-9665-e177c273ea3f___RS_NLB 3804.JPG,Corn_(maize)___Northern_Leaf_Blight
3578,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820.JPG,Corn_(maize)___Northern_Leaf_Blight
3579,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3580,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3581,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e7510f80-69fa-49d3-b6c5-037a43c0622a___RS_NLB 3570.JPG,Corn_(maize)___Northern_Leaf_Blight
3582,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e7510f80-69fa-49d3-b6c5-037a43c0622a___RS_NLB 3570_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3583,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e76e03e7-ee83-4c2e-9780-188e6fde75a1___RS_NLB 4007.JPG,Corn_(maize)___Northern_Leaf_Blight
3584,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e76e03e7-ee83-4c2e-9780-188e6fde75a1___RS_NLB 4007_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3585,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e7f21b10-34e7-408e-a434-2b5d9e5e4eeb___RS_NLB 0761_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3586,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e7f21b10-34e7-408e-a434-2b5d9e5e4eeb___RS_NLB 0761_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3587,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB 3796.JPG,Corn_(maize)___Northern_Leaf_Blight
3588,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB 3796_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3589,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB 3796_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3590,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554.JPG,Corn_(maize)___Northern_Leaf_Blight
3591,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3592,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3593,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB 4205.JPG,Corn_(maize)___Northern_Leaf_Blight
3594,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB 4205_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3595,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB 4205_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3596,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e941ff1a-22c8-42ef-8ccb-bc5899e6764b___RS_NLB 3802.JPG,Corn_(maize)___Northern_Leaf_Blight
3597,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e941ff1a-22c8-42ef-8ccb-bc5899e6764b___RS_NLB 3802_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3598,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e949a093-bf0c-4456-a15b-5c67a02480b1___RS_NLB 4096_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3599,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e949a093-bf0c-4456-a15b-5c67a02480b1___RS_NLB 4096_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3600,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9922bf3-c8dc-460b-bb52-65bba02ff618___RS_NLB 3478.JPG,Corn_(maize)___Northern_Leaf_Blight
3601,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9922bf3-c8dc-460b-bb52-65bba02ff618___RS_NLB 3478_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3602,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB 4151.JPG,Corn_(maize)___Northern_Leaf_Blight
3603,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB 4151_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3604,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB 4151_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3605,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9c01f8e-6d45-4243-b274-6036ab3e5529___RS_NLB 0774_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3606,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9c01f8e-6d45-4243-b274-6036ab3e5529___RS_NLB 0774_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3607,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB 4152.JPG,Corn_(maize)___Northern_Leaf_Blight
3608,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB 4152_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3609,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB 4152_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3610,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/e9d3e128-7cbe-4b6e-b2b7-08f90fe5cc99___RS_NLB 4276_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3611,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea41c5a7-8436-4ee5-b528-4c0f5b656e82___RS_NLB 3786_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3612,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea41c5a7-8436-4ee5-b528-4c0f5b656e82___RS_NLB 3786_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3613,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816.JPG,Corn_(maize)___Northern_Leaf_Blight
3614,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3615,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3616,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
3617,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
3618,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2_flipTB.jpg,Corn_(maize)___Northern_Leaf_Blight
3619,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB 3580.JPG,Corn_(maize)___Northern_Leaf_Blight
3620,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB 3580_180deg.JPG,Corn_(maize)___Northern_Leaf_Blight
3621,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB 3580_flipTB.JPG,Corn_(maize)___Northern_Leaf_Blight
3622,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB 3963 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
3623,https://kaggle-plants.s3.amazonaws.com/Corn_(maize)___Northern_Leaf_Blight/eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB 3963 copy_180deg.jpg,Corn_(maize)___Northern_Leaf_Blight
